videoname,paramQP,frameWidth,frameHeight,CU_width,CU_height,topLeft_x,topLeft_y,bottomRight_x,bottomRight_y,POC,qtdepth,mtdepth,splitType,cost,RDCost,target,variance,mean,gradientH,gradientV,ratioGrad,sum,quarter1Var,quarter1Mean,quarter1GradH,quarter1GradV,quarter1RatioGrad,quarter1Sum,quarter2Var,quarter2Mean,quarter2GradH,quarter2GradV,quarter2RatioGrad,quarter2Sum,quarter3Var,quarter3Mean,quarter3GradH,quarter3GradV,quarter3RatioGrad,quarter3Sum,quarter4Var,quarter4Mean,quarter4GradH,quarter4GradV,quarter4RatioGrad,quarter4Sum
BasketballPass,27,416,240,32,32,384,0,415,31,2,1,2,BI_HORZ,1647515,1647515,0,14054.926208496094,435.1640625,65440.0,27904.0,2.3451834862385317,445608.0,25246.74609375,469.5625,2464.0,30784.0,0.08004158004158005,240416.0,496.601318359375,400.765625,62976.0,2176.0,28.94117647058824,205192.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,32,32,384,0,415,31,2,2,0,BI_HORZ,1663677,1663677,0,14054.926208496094,435.1640625,65440.0,27904.0,2.3451834862385317,445608.0,25246.74609375,469.5625,2464.0,30784.0,0.08004158004158005,240416.0,496.601318359375,400.765625,62976.0,2176.0,28.94117647058824,205192.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,32,32,384,0,415,31,2,1,2,BI_HORZ,919546,919546,0,14054.926208496094,435.1640625,65440.0,27904.0,2.3451834862385317,445608.0,25246.74609375,469.5625,2464.0,30784.0,0.08004158004158005,240416.0,496.601318359375,400.765625,62976.0,2176.0,28.94117647058824,205192.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,32,32,384,0,415,31,2,2,0,BI_HORZ,930561,930561,0,14054.926208496094,435.1640625,65440.0,27904.0,2.3451834862385317,445608.0,25246.74609375,469.5625,2464.0,30784.0,0.08004158004158005,240416.0,496.601318359375,400.765625,62976.0,2176.0,28.94117647058824,205192.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,37,416,240,32,32,384,0,415,31,2,1,2,BI_HORZ,795238,795238,0,14054.926208496094,435.1640625,65440.0,27904.0,2.3451834862385317,445608.0,25246.74609375,469.5625,2464.0,30784.0,0.08004158004158005,240416.0,496.601318359375,400.765625,62976.0,2176.0,28.94117647058824,205192.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,37,416,240,32,32,384,0,415,31,2,2,0,BI_HORZ,805388,805388,0,14054.926208496094,435.1640625,65440.0,27904.0,2.3451834862385317,445608.0,25246.74609375,469.5625,2464.0,30784.0,0.08004158004158005,240416.0,496.601318359375,400.765625,62976.0,2176.0,28.94117647058824,205192.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,32,32,384,0,415,31,3,2,0,BI_HORZ,2748230,2748230,0,14019.040267944336,434.72265625,96.0,27616.0,0.003476245654692932,445156.0,25195.296813964844,468.9921875,2368.0,30528.0,0.07756813417190776,240124.0,493.982177734375,400.453125,63264.0,2400.0,26.36,205032.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,32,32,384,0,415,31,3,2,0,BI_HORZ,1229399,1229399,0,14019.040267944336,434.72265625,96.0,27616.0,0.003476245654692932,445156.0,25195.296813964844,468.9921875,2368.0,30528.0,0.07756813417190776,240124.0,493.982177734375,400.453125,63264.0,2400.0,26.36,205032.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,32,32,384,0,415,31,3,2,0,BI_HORZ,806593,806593,0,14019.040267944336,434.72265625,96.0,27616.0,0.003476245654692932,445156.0,25195.296813964844,468.9921875,2368.0,30528.0,0.07756813417190776,240124.0,493.982177734375,400.453125,63264.0,2400.0,26.36,205032.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,37,416,240,32,32,384,0,415,31,3,2,0,BI_HORZ,681364,681364,0,14019.040267944336,434.72265625,96.0,27616.0,0.003476245654692932,445156.0,25195.296813964844,468.9921875,2368.0,30528.0,0.07756813417190776,240124.0,493.982177734375,400.453125,63264.0,2400.0,26.36,205032.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,32,32,384,128,415,159,1,2,0,BI_HORZ,3580063,3580063,0,7648.845458984375,394.171875,47936.0,42496.0,1.1280120481927711,403632.0,6576.1318359375,405.34375,57408.0,5536.0,10.369942196531793,207536.0,8471.9375,383.0,56064.0,21856.0,2.5651537335285504,196096.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,32,32,384,128,415,159,1,2,0,BI_HORZ,1738763,1738763,0,7648.845458984375,394.171875,47936.0,42496.0,1.1280120481927711,403632.0,6576.1318359375,405.34375,57408.0,5536.0,10.369942196531793,207536.0,8471.9375,383.0,56064.0,21856.0,2.5651537335285504,196096.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,32,32,384,128,415,159,1,2,0,BI_HORZ,1467097,1467097,0,7648.845458984375,394.171875,47936.0,42496.0,1.1280120481927711,403632.0,6576.1318359375,405.34375,57408.0,5536.0,10.369942196531793,207536.0,8471.9375,383.0,56064.0,21856.0,2.5651537335285504,196096.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,37,416,240,32,32,384,128,415,159,1,2,0,BI_HORZ,1236387,1236387,0,7648.845458984375,394.171875,47936.0,42496.0,1.1280120481927711,403632.0,6576.1318359375,405.34375,57408.0,5536.0,10.369942196531793,207536.0,8471.9375,383.0,56064.0,21856.0,2.5651537335285504,196096.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,32,32,384,128,415,159,2,1,2,BI_HORZ,5395553,5395553,0,7642.814880371094,394.7890625,48224.0,41952.0,1.1495041952707856,404264.0,6589.912536621094,405.5390625,57408.0,4608.0,12.458333333333336,207636.0,8464.592224121094,384.0390625,56352.0,21696.0,2.5973451327433628,196628.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,32,32,384,128,415,159,2,2,0,BI_HORZ,5406612,5406612,0,7642.814880371094,394.7890625,48224.0,41952.0,1.1495041952707856,404264.0,6589.912536621094,405.5390625,57408.0,4608.0,12.458333333333336,207636.0,8464.592224121094,384.0390625,56352.0,21696.0,2.5973451327433628,196628.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,32,32,384,128,415,159,2,1,2,BI_HORZ,2593457,2593457,0,7642.814880371094,394.7890625,48224.0,41952.0,1.1495041952707856,404264.0,6589.912536621094,405.5390625,57408.0,4608.0,12.458333333333336,207636.0,8464.592224121094,384.0390625,56352.0,21696.0,2.5973451327433628,196628.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,32,32,384,128,415,159,2,2,0,BI_HORZ,2620272,2620272,0,7642.814880371094,394.7890625,48224.0,41952.0,1.1495041952707856,404264.0,6589.912536621094,405.5390625,57408.0,4608.0,12.458333333333336,207636.0,8464.592224121094,384.0390625,56352.0,21696.0,2.5973451327433628,196628.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,32,32,384,128,415,159,2,1,2,BI_HORZ,1918765,1918765,0,7642.814880371094,394.7890625,48224.0,41952.0,1.1495041952707856,404264.0,6589.912536621094,405.5390625,57408.0,4608.0,12.458333333333336,207636.0,8464.592224121094,384.0390625,56352.0,21696.0,2.5973451327433628,196628.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,32,32,384,128,415,159,2,2,0,BI_HORZ,1925267,1925267,0,7642.814880371094,394.7890625,48224.0,41952.0,1.1495041952707856,404264.0,6589.912536621094,405.5390625,57408.0,4608.0,12.458333333333336,207636.0,8464.592224121094,384.0390625,56352.0,21696.0,2.5973451327433628,196628.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,37,416,240,32,32,384,128,415,159,2,1,2,BI_HORZ,1502266,1502266,0,7642.814880371094,394.7890625,48224.0,41952.0,1.1495041952707856,404264.0,6589.912536621094,405.5390625,57408.0,4608.0,12.458333333333336,207636.0,8464.592224121094,384.0390625,56352.0,21696.0,2.5973451327433628,196628.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,37,416,240,32,32,384,128,415,159,2,2,0,BI_HORZ,1527892,1527892,0,7642.814880371094,394.7890625,48224.0,41952.0,1.1495041952707856,404264.0,6589.912536621094,405.5390625,57408.0,4608.0,12.458333333333336,207636.0,8464.592224121094,384.0390625,56352.0,21696.0,2.5973451327433628,196628.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,32,32,384,128,415,159,3,2,0,BI_HORZ,3808590,3808590,0,7603.522888183594,394.4765625,48288.0,41760.0,1.1563218390804595,403944.0,6524.8193359375,405.34375,57312.0,4288.0,13.365671641791046,207536.0,8446.034912109375,383.609375,56512.0,21824.0,2.5894428152492672,196408.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,32,32,384,128,415,159,3,2,0,BI_HORZ,1808558,1808558,0,7603.522888183594,394.4765625,48288.0,41760.0,1.1563218390804595,403944.0,6524.8193359375,405.34375,57312.0,4288.0,13.365671641791046,207536.0,8446.034912109375,383.609375,56512.0,21824.0,2.5894428152492672,196408.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,32,32,384,128,415,159,3,2,0,BI_HORZ,1516917,1516917,0,7603.522888183594,394.4765625,48288.0,41760.0,1.1563218390804595,403944.0,6524.8193359375,405.34375,57312.0,4288.0,13.365671641791046,207536.0,8446.034912109375,383.609375,56512.0,21824.0,2.5894428152492672,196408.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,37,416,240,32,32,384,128,415,159,3,2,0,BI_HORZ,1186469,1186469,0,7603.522888183594,394.4765625,48288.0,41760.0,1.1563218390804595,403944.0,6524.8193359375,405.34375,57312.0,4288.0,13.365671641791046,207536.0,8446.034912109375,383.609375,56512.0,21824.0,2.5894428152492672,196408.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,32,32,384,160,415,191,1,2,0,BI_HORZ,2435923,2435923,0,1413.408676147461,397.19140625,55072.0,14784.0,3.7251082251082255,406724.0,2010.390380859375,385.515625,57248.0,11680.0,4.9013698630136995,197384.0,543.7792358398439,408.8671875,63360.0,2432.0,26.052631578947373,209340.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,32,32,384,160,415,191,1,2,0,BI_HORZ,958270,958270,0,1413.408676147461,397.19140625,55072.0,14784.0,3.7251082251082255,406724.0,2010.390380859375,385.515625,57248.0,11680.0,4.9013698630136995,197384.0,543.7792358398439,408.8671875,63360.0,2432.0,26.052631578947373,209340.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,32,32,384,160,415,191,1,2,0,BI_HORZ,647284,647284,0,1413.408676147461,397.19140625,55072.0,14784.0,3.7251082251082255,406724.0,2010.390380859375,385.515625,57248.0,11680.0,4.9013698630136995,197384.0,543.7792358398439,408.8671875,63360.0,2432.0,26.052631578947373,209340.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,37,416,240,32,32,384,160,415,191,1,2,0,BI_HORZ,428211,428211,0,1413.408676147461,397.19140625,55072.0,14784.0,3.7251082251082255,406724.0,2010.390380859375,385.515625,57248.0,11680.0,4.9013698630136995,197384.0,543.7792358398439,408.8671875,63360.0,2432.0,26.052631578947373,209340.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,32,32,384,160,415,191,2,1,2,BI_HORZ,3777373,3777373,0,1423.6708984375,397.21875,54976.0,14880.0,3.6946236559139782,406752.0,2027.534912109375,385.609375,57312.0,11872.0,4.827493261455525,197432.0,550.251708984375,408.828125,63200.0,2528.0,25.0,209320.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,32,32,384,160,415,191,2,2,0,BI_HORZ,3776745,3776745,0,1423.6708984375,397.21875,54976.0,14880.0,3.6946236559139782,406752.0,2027.534912109375,385.609375,57312.0,11872.0,4.827493261455525,197432.0,550.251708984375,408.828125,63200.0,2528.0,25.0,209320.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,32,32,384,160,415,191,2,1,2,BI_HORZ,1410200,1410200,0,1423.6708984375,397.21875,54976.0,14880.0,3.6946236559139782,406752.0,2027.534912109375,385.609375,57312.0,11872.0,4.827493261455525,197432.0,550.251708984375,408.828125,63200.0,2528.0,25.0,209320.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,32,32,384,160,415,191,2,2,0,BI_HORZ,1426655,1426655,0,1423.6708984375,397.21875,54976.0,14880.0,3.6946236559139782,406752.0,2027.534912109375,385.609375,57312.0,11872.0,4.827493261455525,197432.0,550.251708984375,408.828125,63200.0,2528.0,25.0,209320.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,32,32,384,160,415,191,2,1,2,BI_HORZ,849757,849757,0,1423.6708984375,397.21875,54976.0,14880.0,3.6946236559139782,406752.0,2027.534912109375,385.609375,57312.0,11872.0,4.827493261455525,197432.0,550.251708984375,408.828125,63200.0,2528.0,25.0,209320.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,32,32,384,160,415,191,2,2,0,BI_HORZ,861221,861221,0,1423.6708984375,397.21875,54976.0,14880.0,3.6946236559139782,406752.0,2027.534912109375,385.609375,57312.0,11872.0,4.827493261455525,197432.0,550.251708984375,408.828125,63200.0,2528.0,25.0,209320.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,37,416,240,32,32,384,160,415,191,2,1,2,BI_HORZ,529404,529404,0,1423.6708984375,397.21875,54976.0,14880.0,3.6946236559139782,406752.0,2027.534912109375,385.609375,57312.0,11872.0,4.827493261455525,197432.0,550.251708984375,408.828125,63200.0,2528.0,25.0,209320.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,37,416,240,32,32,384,160,415,191,2,2,0,BI_HORZ,545490,545490,0,1423.6708984375,397.21875,54976.0,14880.0,3.6946236559139782,406752.0,2027.534912109375,385.609375,57312.0,11872.0,4.827493261455525,197432.0,550.251708984375,408.828125,63200.0,2528.0,25.0,209320.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,32,32,384,160,415,191,3,2,0,BI_HORZ,2444191,2444191,0,1411.9838256835938,397.0234375,54656.0,15232.0,3.5882352941176467,406552.0,2001.335693359375,385.265625,57216.0,11872.0,4.8194070080862526,197256.0,546.1396484375,408.78125,62976.0,2624.0,24.0,209296.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,32,32,384,160,415,191,3,2,0,BI_HORZ,990115,990115,0,1411.9838256835938,397.0234375,54656.0,15232.0,3.5882352941176467,406552.0,2001.335693359375,385.265625,57216.0,11872.0,4.8194070080862526,197256.0,546.1396484375,408.78125,62976.0,2624.0,24.0,209296.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,32,32,384,160,415,191,3,2,0,BI_HORZ,649139,649139,0,1411.9838256835938,397.0234375,54656.0,15232.0,3.5882352941176467,406552.0,2001.335693359375,385.265625,57216.0,11872.0,4.8194070080862526,197256.0,546.1396484375,408.78125,62976.0,2624.0,24.0,209296.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,37,416,240,32,32,384,160,415,191,3,2,0,BI_HORZ,415733,415733,0,1411.9838256835938,397.0234375,54656.0,15232.0,3.5882352941176467,406552.0,2001.335693359375,385.265625,57216.0,11872.0,4.8194070080862526,197256.0,546.1396484375,408.78125,62976.0,2624.0,24.0,209296.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,32,32,384,192,415,223,1,2,0,BI_HORZ,1698878,1698878,0,733.169677734375,406.453125,52416.0,4000.0,13.104000000000001,416208.0,233.9443359375,404.34375,63936.0,61280.0,1.0433420365535249,207024.0,1223.49609375,408.5625,54016.0,8128.0,6.645669291338582,209184.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,32,32,384,192,415,223,1,2,0,BI_HORZ,672485,672485,0,733.169677734375,406.453125,52416.0,4000.0,13.104000000000001,416208.0,233.9443359375,404.34375,63936.0,61280.0,1.0433420365535249,207024.0,1223.49609375,408.5625,54016.0,8128.0,6.645669291338582,209184.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,32,32,384,192,415,223,1,2,0,BI_HORZ,431748,431748,0,733.169677734375,406.453125,52416.0,4000.0,13.104000000000001,416208.0,233.9443359375,404.34375,63936.0,61280.0,1.0433420365535249,207024.0,1223.49609375,408.5625,54016.0,8128.0,6.645669291338582,209184.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,37,416,240,32,32,384,192,415,223,1,2,0,BI_HORZ,282160,282160,0,733.169677734375,406.453125,52416.0,4000.0,13.104000000000001,416208.0,233.9443359375,404.34375,63936.0,61280.0,1.0433420365535249,207024.0,1223.49609375,408.5625,54016.0,8128.0,6.645669291338582,209184.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,32,32,384,192,415,223,2,2,0,BI_HORZ,3185595,3185595,0,750.3726654052734,406.73046875,51936.0,4384.0,11.846715328467155,416492.0,236.49609375,404.0625,63808.0,61472.0,1.0380010411244145,206880.0,1250.0131225585938,409.3984375,53664.0,8448.0,6.352272727272728,209612.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,32,32,384,192,415,223,2,2,0,BI_HORZ,1108086,1108086,0,750.3726654052734,406.73046875,51936.0,4384.0,11.846715328467155,416492.0,236.49609375,404.0625,63808.0,61472.0,1.0380010411244145,206880.0,1250.0131225585938,409.3984375,53664.0,8448.0,6.352272727272728,209612.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,32,32,384,192,415,223,2,2,0,BI_HORZ,587021,587021,0,750.3726654052734,406.73046875,51936.0,4384.0,11.846715328467155,416492.0,236.49609375,404.0625,63808.0,61472.0,1.0380010411244145,206880.0,1250.0131225585938,409.3984375,53664.0,8448.0,6.352272727272728,209612.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,37,416,240,32,32,384,192,415,223,2,2,0,BI_HORZ,365589,365589,0,750.3726654052734,406.73046875,51936.0,4384.0,11.846715328467155,416492.0,236.49609375,404.0625,63808.0,61472.0,1.0380010411244145,206880.0,1250.0131225585938,409.3984375,53664.0,8448.0,6.352272727272728,209612.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,32,32,384,192,415,223,3,2,0,BI_HORZ,2137685,2137685,0,764.917724609375,406.859375,52128.0,4736.0,11.006756756756756,416624.0,232.984130859375,403.484375,63936.0,61376.0,1.0417101147028154,206584.0,1274.070068359375,410.234375,53728.0,8896.0,6.039568345323741,210040.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,32,32,384,192,415,223,3,2,0,BI_HORZ,780465,780465,0,764.917724609375,406.859375,52128.0,4736.0,11.006756756756756,416624.0,232.984130859375,403.484375,63936.0,61376.0,1.0417101147028154,206584.0,1274.070068359375,410.234375,53728.0,8896.0,6.039568345323741,210040.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,32,32,384,192,415,223,3,2,0,BI_HORZ,471901,471901,0,764.917724609375,406.859375,52128.0,4736.0,11.006756756756756,416624.0,232.984130859375,403.484375,63936.0,61376.0,1.0417101147028154,206584.0,1274.070068359375,410.234375,53728.0,8896.0,6.039568345323741,210040.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,37,416,240,32,32,384,192,415,223,3,2,0,BI_HORZ,290612,290612,0,764.917724609375,406.859375,52128.0,4736.0,11.006756756756756,416624.0,232.984130859375,403.484375,63936.0,61376.0,1.0417101147028154,206584.0,1274.070068359375,410.234375,53728.0,8896.0,6.039568345323741,210040.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,64,16,0,0,63,15,3,1,1,BI_HORZ,2401950,2401950,0,898.3000335693359,552.52734375,5568.0,16672.0,0.3339731285988484,565788.0,863.3427734375,543.53125,3584.0,5728.0,0.6256983240223464,278288.0,771.3978881835938,561.5234375,1984.0,8512.0,0.2330827067669173,287500.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,64,16,0,80,63,95,2,1,2,BI_HORZ,26873903,26873903,0,14858.138427734375,405.453125,58944.0,24448.0,2.410994764397906,415184.0,15262.439208984375,396.828125,61120.0,26464.0,2.3095525997581623,203176.0,14305.056396484375,414.078125,63360.0,63264.0,1.0015174506828528,212008.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,64,16,0,80,63,95,2,1,2,BI_HORZ,4978276,4978276,0,14858.138427734375,405.453125,58944.0,24448.0,2.410994764397906,415184.0,15262.439208984375,396.828125,61120.0,26464.0,2.3095525997581623,203176.0,14305.056396484375,414.078125,63360.0,63264.0,1.0015174506828528,212008.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,64,16,0,96,63,111,2,1,2,BI_HORZ,22127814,22127814,0,9365.006774902344,406.6796875,63104.0,63264.0,0.9974709155285788,416440.0,9808.769958496094,403.1640625,64448.0,57760.0,1.1157894736842104,206420.0,8896.524353027344,410.1953125,64192.0,2720.0,23.6,210020.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,64,16,0,96,63,111,2,1,2,BI_HORZ,8730660,8730660,0,9365.006774902344,406.6796875,63104.0,63264.0,0.9974709155285788,416440.0,9808.769958496094,403.1640625,64448.0,57760.0,1.1157894736842104,206420.0,8896.524353027344,410.1953125,64192.0,2720.0,23.6,210020.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,64,16,0,96,63,111,2,1,2,BI_HORZ,4553501,4553501,0,9365.006774902344,406.6796875,63104.0,63264.0,0.9974709155285788,416440.0,9808.769958496094,403.1640625,64448.0,57760.0,1.1157894736842104,206420.0,8896.524353027344,410.1953125,64192.0,2720.0,23.6,210020.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,64,16,0,96,63,111,3,1,2,BI_HORZ,7027971,7027971,0,9161.605895996094,403.6640625,64064.0,59968.0,1.0683030949839916,413352.0,9489.239990234377,400.796875,128.0,54848.0,0.002333722287047841,205208.0,8817.5302734375,406.53125,63936.0,2272.0,28.140845070422536,208144.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,64,16,0,112,63,127,1,1,2,BI_HORZ,7369379,7369379,0,9885.525817871094,385.2890625,320.0,48544.0,0.006591957811470007,394536.0,8531.210693359375,395.265625,256.0,52160.0,0.0049079754601227,202376.0,11040.77734375,375.3125,64.0,64544.0,0.000991571641051066,192160.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,64,16,0,112,63,127,1,1,1,BI_HORZ,2815629,2815629,0,9885.525817871094,385.2890625,320.0,48544.0,0.006591957811470007,394536.0,8531.210693359375,395.265625,256.0,52160.0,0.0049079754601227,202376.0,11040.77734375,375.3125,64.0,64544.0,0.000991571641051066,192160.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
