topLeft_x,topLeft_y,bottomRight_x,bottomRight_y,POC,variance,mean,gradientH,gradientV,ratioGrad,sum,quarter1Var,quarter1Mean,quarter1GradH,quarter1GradV,quarter1RatioGrad,quarter1Sum,quarter2Var,quarter2Mean,quarter2GradH,quarter2GradV,quarter2RatioGrad,quarter2Sum,quarter3Var,quarter3Mean,quarter3GradH,quarter3GradV,quarter3RatioGrad,quarter3Sum,quarter4Var,quarter4Mean,quarter4GradH,quarter4GradV,quarter4RatioGrad,quarter4Sum,videoname,CU_width,CU_height
64.0,144.0,127.0,151.0,0.0,15131.704833984375,383.671875,16256.0,63616.0,0.25553319919517103,196440.0,8204.382568359375,315.765625,21856.0,59424.0,0.36779752288637585,80836.0,12836.509521484375,451.578125,2976.0,4192.0,0.7099236641221374,115604.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
128.0,144.0,191.0,151.0,0.0,1116.935302734375,534.046875,62880.0,14336.0,4.386160714285714,273432.0,545.96484375,549.8125,1184.0,8256.0,0.1434108527131783,140752.0,1190.7958984375,518.28125,61824.0,6080.0,10.16842105263158,132680.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
192.0,144.0,255.0,151.0,0.0,502.22601318359375,489.4765625,800.0,61920.0,0.012919896640826873,250612.0,226.1396484375,502.78125,1376.0,64640.0,0.02128712871287129,128712.0,424.282958984375,476.171875,64960.0,62816.0,1.0341314314824248,121900.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
256.0,144.0,319.0,151.0,0.0,23782.827880859375,354.484375,65408.0,1120.0,58.4,181496.0,14171.2802734375,300.46875,46656.0,1760.0,26.509090909090908,76920.0,27559.0,408.5,17216.0,64896.0,0.26528599605522685,104576.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
320.0,144.0,383.0,151.0,0.0,4376.843200683594,451.9765625,60352.0,50464.0,1.1959416613823717,231412.0,337.8037109375,474.90625,832.0,59488.0,0.013986013986013986,121576.0,7364.341552734375,429.046875,59808.0,56512.0,1.0583238958097396,109836.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
0.0,152.0,63.0,159.0,0.0,11734.843200683594,416.0234375,51232.0,56704.0,0.9034988713318285,213004.0,9180.224365234375,420.296875,1536.0,62368.0,0.024628014366341714,107596.0,14252.9375,411.75,50048.0,59872.0,0.8359166221272047,105408.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
64.0,152.0,127.0,159.0,0.0,15405.044677734375,372.453125,15936.0,56288.0,0.28311540648095507,190696.0,1362.519287109375,295.109375,3776.0,64160.0,0.05885286783042394,75548.0,17483.458740234375,449.796875,3968.0,57664.0,0.06881243063263041,115148.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
128.0,152.0,191.0,159.0,0.0,1181.8329467773438,536.4453125,61440.0,63040.0,0.9746192893401016,274660.0,420.128662109375,554.609375,32.0,62688.0,0.0005104645227156713,141980.0,1283.6708984375,518.28125,61760.0,352.0,175.45454545454547,132680.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
192.0,152.0,255.0,159.0,0.0,548.974365234375,491.703125,288.0,10560.0,0.02727272727272727,251752.0,213.0146484375,501.21875,1472.0,7520.0,0.19574468085106383,128312.0,703.83984375,482.1875,64320.0,3040.0,21.157894736842106,123440.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
256.0,152.0,319.0,159.0,0.0,27444.283142089844,357.1171875,61344.0,17824.0,3.44165170556553,182844.0,14493.359130859375,298.515625,52416.0,65344.0,0.8021547502448579,76420.0,33526.9208984375,415.71875,9696.0,18016.0,0.5381882770870338,106424.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
320.0,152.0,383.0,159.0,0.0,3420.6674194335938,396.2265625,61088.0,43200.0,1.414074074074074,202868.0,524.452880859375,416.484375,32.0,52448.0,0.0006101281269066504,106620.0,5496.1240234375,375.96875,61152.0,56288.0,1.0864127345082433,96248.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
0.0,160.0,63.0,167.0,0.0,10837.894470214844,403.2421875,54240.0,5152.0,10.527950310559007,206460.0,9114.749755859375,414.015625,3968.0,3072.0,1.2916666666666667,105988.0,12328.9052734375,392.46875,50048.0,2080.0,24.06153846153846,100472.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
64.0,160.0,127.0,167.0,0.0,12768.290466308594,345.8515625,13792.0,44064.0,0.3129992737835875,177076.0,526.132568359375,287.765625,3168.0,62240.0,0.05089974293059126,73668.0,18262.49609375,403.9375,10432.0,47360.0,0.22027027027027027,103408.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
128.0,160.0,191.0,167.0,0.0,2753.7479858398438,473.1328125,62816.0,672.0,93.47619047619048,242244.0,2567.9443359375,491.34375,64384.0,33408.0,1.9272030651340997,125784.0,2276.275146484375,454.921875,64224.0,32800.0,1.9580487804878048,116460.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
192.0,160.0,255.0,167.0,0.0,1645.8822631835938,443.4765625,63168.0,41344.0,1.5278637770897834,227060.0,1681.593505859375,460.984375,64864.0,50144.0,1.2935545628589662,118012.0,997.1240234375,425.96875,63648.0,56736.0,1.1218274111675126,109048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
256.0,160.0,319.0,167.0,0.0,29461.411071777344,376.5546875,65088.0,26848.0,2.424314660309893,192796.0,12430.353271484375,311.421875,59296.0,49856.0,1.1893453145057766,79724.0,38007.90234375,441.6875,8192.0,42528.0,0.1926260346124906,113072.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
320.0,160.0,383.0,167.0,0.0,1385.93359375,409.4375,64416.0,11232.0,5.735042735042735,209632.0,177.739990234375,417.203125,1536.0,7456.0,0.20600858369098712,106804.0,2473.517333984375,401.671875,63008.0,3776.0,16.6864406779661,102828.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
0.0,168.0,63.0,175.0,0.0,10767.136657714844,381.2578125,59136.0,55840.0,1.059025787965616,195204.0,11386.581787109375,409.109375,9856.0,4448.0,2.2158273381294964,104732.0,8596.2724609375,353.40625,48928.0,51392.0,0.952054794520548,90472.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
64.0,168.0,127.0,175.0,0.0,12030.193115234375,311.296875,9120.0,1344.0,6.785714285714286,159384.0,387.9755859375,275.84375,1440.0,62624.0,0.022994379151762903,70616.0,21158.5625,346.75,7776.0,4256.0,1.8270676691729324,88768.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
128.0,168.0,191.0,175.0,0.0,469.738037109375,430.109375,1312.0,19776.0,0.06634304207119741,220216.0,377.96484375,423.1875,736.0,8160.0,0.09019607843137255,108336.0,465.6865234375,437.03125,608.0,11616.0,0.05234159779614325,111880.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
192.0,168.0,255.0,175.0,0.0,212.566162109375,439.390625,64544.0,64768.0,0.9965415019762845,224968.0,85.609375,448.625,224.0,63968.0,0.003501750875437719,114848.0,168.9755859375,430.15625,64288.0,800.0,80.36,110120.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
256.0,168.0,319.0,175.0,0.0,9326.988037109375,456.109375,160.0,7872.0,0.02032520325203252,233528.0,3733.595458984375,453.828125,2592.0,63104.0,0.04107505070993915,116180.0,14909.972412109375,458.390625,63040.0,10304.0,6.118012422360248,117348.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
320.0,168.0,383.0,175.0,0.0,1061.386474609375,418.859375,64320.0,6240.0,10.307692307692308,214456.0,290.521240234375,432.203125,224.0,2432.0,0.09210526315789473,110644.0,1476.140380859375,405.515625,64288.0,3808.0,16.88235294117647,103812.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
0.0,176.0,63.0,183.0,0.0,7560.5625,349.25,58720.0,50144.0,1.1710274409700063,178816.0,9885.96484375,370.8125,5408.0,47616.0,0.1135752688172043,94928.0,4305.27734375,327.6875,53504.0,2528.0,21.164556962025316,83888.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
64.0,176.0,127.0,183.0,0.0,12044.849548339844,333.3671875,12064.0,3232.0,3.732673267326733,170684.0,399.234130859375,269.484375,992.0,2048.0,0.484375,68988.0,15528.4375,397.25,11168.0,1184.0,9.432432432432432,101696.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
128.0,176.0,191.0,183.0,0.0,265.71820068359375,463.9765625,63872.0,704.0,90.72727272727273,237556.0,113.165771484375,473.421875,704.0,65344.0,0.010773751224289911,121196.0,239.8427734375,454.53125,63296.0,896.0,70.64285714285714,116360.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
192.0,176.0,255.0,183.0,0.0,132.15863037109375,440.7890625,65120.0,1280.0,50.875,225684.0,54.5380859375,448.84375,65440.0,65440.0,1.0,114904.0,80.023193359375,432.734375,65152.0,1376.0,47.348837209302324,110780.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
256.0,176.0,319.0,183.0,0.0,4207.688903808594,450.3515625,384.0,0.0,0.0,230580.0,1899.71484375,440.8125,2624.0,576.0,4.555555555555555,112848.0,6333.675537109375,459.890625,63488.0,64960.0,0.9773399014778326,117732.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
320.0,176.0,383.0,183.0,0.0,533.8388061523438,432.0703125,64608.0,7488.0,8.628205128205128,221220.0,76.0849609375,437.59375,128.0,3040.0,0.042105263157894736,112024.0,930.575927734375,426.546875,64544.0,4448.0,14.510791366906474,109196.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
0.0,184.0,63.0,191.0,0.0,3612.5927734375,368.46875,61344.0,2880.0,21.3,188656.0,2839.27734375,383.6875,5376.0,1024.0,5.25,98224.0,3922.6875,353.25,56064.0,1856.0,30.20689655172414,90432.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
64.0,184.0,127.0,191.0,0.0,4686.406005859375,329.015625,10272.0,10368.0,0.9907407407407407,168456.0,4430.531005859375,302.984375,63296.0,9664.0,6.549668874172186,77564.0,3587.029052734375,355.046875,11904.0,704.0,16.90909090909091,90892.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
128.0,184.0,191.0,191.0,0.0,186.013427734375,461.453125,63904.0,62912.0,1.015768056968464,236264.0,54.21484375,468.8125,736.0,64448.0,0.011420059582919563,120016.0,209.4912109375,454.09375,63328.0,64000.0,0.9895,116248.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
192.0,184.0,255.0,191.0,0.0,103.3037109375,441.90625,224.0,2432.0,0.09210526315789473,226256.0,77.128662109375,445.390625,608.0,800.0,0.76,114020.0,105.197021484375,438.421875,65024.0,1632.0,39.84313725490196,112236.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
256.0,184.0,319.0,191.0,0.0,10234.230224609375,432.140625,640.0,20896.0,0.030627871362940276,221256.0,12828.2646484375,413.21875,3424.0,42240.0,0.08106060606060606,105784.0,6924.12109375,451.0625,62784.0,44192.0,1.4207096307023896,115472.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
320.0,184.0,383.0,191.0,0.0,344.21380615234375,435.9296875,63328.0,7232.0,8.756637168141593,223196.0,91.124755859375,442.015625,65248.0,3488.0,18.706422018348626,113156.0,523.2255859375,429.84375,63584.0,3744.0,16.982905982905983,110040.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
0.0,192.0,63.0,199.0,0.0,3525.77734375,367.8125,58272.0,60064.0,0.97016515716569,188320.0,2050.767333984375,390.328125,3808.0,63136.0,0.06031424227065383,99924.0,3986.880615234375,345.296875,54752.0,62464.0,0.8765368852459017,88396.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
64.0,192.0,127.0,199.0,0.0,5986.667724609375,354.140625,12512.0,31744.0,0.3941532258064516,181320.0,6554.3740234375,347.96875,4896.0,10624.0,0.4608433734939759,89080.0,5342.77734375,360.3125,9664.0,21120.0,0.4575757575757576,92240.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
128.0,192.0,191.0,199.0,0.0,608.8724975585938,468.3984375,62976.0,9152.0,6.881118881118881,239820.0,793.724365234375,480.296875,65024.0,7616.0,8.53781512605042,122956.0,140.875,456.5,63712.0,1536.0,41.479166666666664,116864.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
192.0,192.0,255.0,199.0,0.0,126.61322021484375,442.7578125,160.0,61216.0,0.0026136957658128594,226692.0,78.382568359375,447.765625,65152.0,63168.0,1.0314083080040526,114628.0,124.6875,437.75,640.0,63584.0,0.010065425264217413,112064.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
256.0,192.0,319.0,199.0,0.0,17813.617126464844,354.5078125,65280.0,47584.0,1.3718897108271688,181508.0,18964.970458984375,334.171875,4576.0,51584.0,0.08870967741935484,85548.0,15835.1630859375,374.84375,61312.0,61536.0,0.9963598543941757,95960.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
320.0,192.0,383.0,199.0,0.0,381.95989990234375,442.3203125,64256.0,61440.0,1.0458333333333334,226468.0,112.43359375,443.5625,736.0,63456.0,0.011598587997982855,113552.0,648.400146484375,441.078125,63488.0,63520.0,0.9994962216624685,112916.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
0.0,200.0,63.0,207.0,0.0,4599.032165527344,401.6953125,3168.0,26400.0,0.12,205668.0,1737.751708984375,379.171875,4896.0,64672.0,0.07570509648688768,97068.0,6445.7021484375,424.21875,63968.0,27264.0,2.346244131455399,108600.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
64.0,200.0,127.0,207.0,0.0,4421.465759277344,472.0546875,3008.0,28096.0,0.1070615034168565,241692.0,2431.2880859375,441.15625,2016.0,23232.0,0.08677685950413223,112936.0,4502.216552734375,502.953125,1152.0,4864.0,0.23684210526315788,128756.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
128.0,200.0,191.0,207.0,0.0,902.9287109375,468.09375,64064.0,48992.0,1.3076420640104507,239664.0,162.52734375,469.6875,160.0,59136.0,0.0027056277056277055,120240.0,1638.25,466.5,63776.0,55392.0,1.1513575967648757,119424.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
192.0,200.0,255.0,207.0,0.0,1552.175537109375,459.890625,64416.0,18816.0,3.423469387755102,235464.0,2262.468505859375,468.984375,352.0,15456.0,0.022774327122153208,120060.0,676.489990234375,450.796875,64160.0,3360.0,19.095238095238095,115404.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
256.0,200.0,319.0,207.0,0.0,13269.546875,342.125,1344.0,30176.0,0.044538706256627786,175168.0,10706.906005859375,329.015625,4032.0,32512.0,0.12401574803149606,84228.0,15488.476318359375,355.234375,62624.0,63200.0,0.9908860759493671,90940.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
320.0,200.0,383.0,207.0,0.0,808.7933959960938,444.3359375,62016.0,12192.0,5.086614173228346,227500.0,915.343505859375,455.015625,64320.0,11648.0,5.521978021978022,116484.0,474.1318359375,433.65625,63200.0,544.0,116.17647058823529,111016.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
0.0,208.0,63.0,215.0,0.0,4251.901794433594,422.7734375,6976.0,4416.0,1.5797101449275361,216460.0,1123.359375,386.125,6016.0,3264.0,1.8431372549019607,98848.0,4694.228271484375,459.421875,1152.0,1152.0,1.0,117612.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
64.0,208.0,127.0,215.0,0.0,2949.171875,468.125,480.0,33984.0,0.014124293785310734,239680.0,38.8583984375,459.28125,64928.0,64096.0,1.0129805292061906,117576.0,5703.0615234375,476.96875,1216.0,35424.0,0.03432700993676603,122104.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
128.0,208.0,191.0,215.0,0.0,1417.7880859375,468.84375,64768.0,12224.0,5.298429319371728,240048.0,98.691162109375,467.390625,64576.0,3360.0,19.21904761904762,119652.0,2732.661865234375,470.296875,128.0,8864.0,0.01444043321299639,120396.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
192.0,208.0,255.0,215.0,0.0,1727.3729858398438,454.8671875,928.0,47040.0,0.019727891156462583,232892.0,930.8896484375,449.21875,65376.0,53792.0,1.215348007138608,115000.0,2460.046630859375,460.515625,1152.0,58784.0,0.0195971692977681,117892.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
256.0,208.0,319.0,215.0,0.0,3433.3534545898438,430.3828125,64352.0,28160.0,2.2852272727272727,220356.0,4112.625,433.5,3424.0,16896.0,0.20265151515151514,110976.0,2734.648193359375,427.265625,60448.0,11264.0,5.3664772727272725,109380.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
320.0,208.0,383.0,215.0,0.0,1944.937255859375,461.984375,62336.0,4288.0,14.537313432835822,236536.0,598.2958984375,461.71875,896.0,59328.0,0.015102481121898598,118200.0,3291.4375,462.25,61472.0,10496.0,5.8567073170731705,118336.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
0.0,216.0,63.0,223.0,0.0,12587.402099609375,361.359375,7360.0,52608.0,0.13990267639902676,185016.0,1618.407958984375,387.828125,6528.0,65312.0,0.09995100440960314,99284.0,22155.206787109375,334.890625,896.0,52832.0,0.016959418534221685,85732.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
64.0,216.0,127.0,223.0,0.0,10519.486267089844,413.8828125,352.0,4960.0,0.07096774193548387,211908.0,100.347412109375,458.390625,64544.0,2560.0,25.2125,117348.0,16976.734375,369.375,1440.0,2400.0,0.6,94560.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
128.0,216.0,191.0,223.0,0.0,3047.1932983398438,480.6328125,1472.0,4032.0,0.36507936507936506,246084.0,69.0224609375,463.40625,65504.0,63488.0,1.0317540322580645,118632.0,5431.855224609375,497.859375,1440.0,6080.0,0.23684210526315788,127452.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
192.0,216.0,255.0,223.0,0.0,323.79681396484375,448.9921875,62848.0,9344.0,6.726027397260274,229884.0,228.9375,459.75,63872.0,5280.0,12.096969696969698,117696.0,187.195068359375,438.234375,64512.0,4064.0,15.874015748031496,112188.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
256.0,216.0,319.0,223.0,0.0,3712.6674194335938,452.2265625,1984.0,60512.0,0.03278688524590164,231540.0,2785.8583984375,440.71875,6848.0,55968.0,0.12235563178959405,112824.0,4374.616943359375,463.734375,60320.0,4544.0,13.274647887323944,118716.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
320.0,216.0,383.0,223.0,0.0,2734.4926147460938,473.9140625,7872.0,10688.0,0.7365269461077845,242644.0,1359.7412109375,461.90625,352.0,4544.0,0.07746478873239436,118248.0,3820.868896484375,485.921875,7552.0,6144.0,1.2291666666666667,124396.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
0.0,224.0,63.0,231.0,0.0,17420.9755859375,374.84375,10976.0,36864.0,0.2977430555555556,191920.0,1432.33984375,380.1875,5920.0,63584.0,0.09310518369401108,97328.0,33352.5,369.5,5184.0,38816.0,0.13355317394888705,94592.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,8
