topLeft_x,topLeft_y,bottomRight_x,bottomRight_y,POC,variance,mean,gradientH,gradientV,ratioGrad,sum,quarter1Var,quarter1Mean,quarter1GradH,quarter1GradV,quarter1RatioGrad,quarter1Sum,quarter2Var,quarter2Mean,quarter2GradH,quarter2GradV,quarter2RatioGrad,quarter2Sum,quarter3Var,quarter3Mean,quarter3GradH,quarter3GradV,quarter3RatioGrad,quarter3Sum,quarter4Var,quarter4Mean,quarter4GradH,quarter4GradV,quarter4RatioGrad,quarter4Sum,videoname,CU_width,CU_height
0.0,64.0,127.0,127.0,2.0,18711.98082137108,428.41650390625,33920.0,15904.0,2.132796780684105,3509588.0,26879.421813964844,442.0078125,7904.0,40064.0,0.19728434504792333,905232.0,12513.0615234375,429.53125,29504.0,38368.0,0.7689741451209341,879680.0,12606.883358001709,401.298828125,32224.0,45216.0,0.7126680820948337,821860.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
128.0,64.0,255.0,127.0,2.0,2690.3129272460938,522.9140625,32160.0,51296.0,0.6269494697442296,4283712.0,1171.849365234375,526.296875,57088.0,8512.0,6.706766917293233,1077856.0,5393.401596069336,519.52734375,61280.0,44000.0,1.3927272727272728,1063992.0,1183.493007659912,514.150390625,56320.0,53600.0,1.0507462686567164,1052980.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
256.0,64.0,383.0,127.0,2.0,13833.332114219666,448.6123046875,7872.0,59392.0,0.13254310344827586,3675032.0,10690.310897827148,464.57421875,53536.0,41280.0,1.2968992248062015,951448.0,14433.734725952148,459.82421875,45728.0,1120.0,40.82857142857143,941720.0,14235.302486419678,419.564453125,52416.0,44928.0,1.1666666666666667,859268.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
0.0,128.0,127.0,191.0,2.0,12284.545837402344,379.6796875,53280.0,9632.0,5.53156146179402,3110336.0,12032.811336517334,411.763671875,27136.0,4736.0,5.72972972972973,843292.0,12899.09375,361.625,5152.0,41216.0,0.125,740608.0,7910.339382171631,349.021484375,10944.0,53504.0,0.20454545454545456,714796.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
128.0,128.0,255.0,191.0,2.0,2200.965231895447,481.8935546875,41216.0,5120.0,8.05,3947672.0,1377.0465049743652,515.845703125,57184.0,2336.0,24.47945205479452,1056452.0,1529.798152923584,446.611328125,60960.0,58432.0,1.0432639649507118,914660.0,284.3658103942871,452.037109375,61952.0,32.0,1936.0,925772.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
256.0,128.0,383.0,191.0,2.0,12337.984052419662,415.36083984375,44000.0,62112.0,0.708397733127254,3402636.0,15979.527309417725,414.994140625,62304.0,6240.0,9.984615384615385,849908.0,11643.576808929443,414.927734375,63072.0,50464.0,1.2498414711477488,849772.0,3739.6162109375,438.15625,63616.0,29216.0,2.177437020810515,897344.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
0.0,0.0,127.0,63.0,3.0,18179.639989614487,510.80322265625,10880.0,56736.0,0.19176536943034406,4184500.0,1154.9394798278809,556.146484375,3520.0,25600.0,0.1375,1138988.0,35336.89122009277,452.39453125,5504.0,60832.0,0.09047869542346133,926504.0,19134.754970550537,489.837890625,1728.0,50688.0,0.03409090909090909,1003188.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
128.0,0.0,255.0,63.0,3.0,2937.5667645931244,524.57080078125,33728.0,61312.0,0.5501043841336117,4297284.0,4962.6683921813965,536.669921875,62976.0,60864.0,1.0347003154574133,1099100.0,956.8194847106934,530.552734375,56832.0,63296.0,0.897876643073812,1086572.0,4190.954616546631,503.478515625,52800.0,50592.0,1.0436432637571158,1031124.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
256.0,0.0,383.0,63.0,3.0,11076.685695648193,466.697265625,13568.0,9184.0,1.4773519163763067,3823184.0,20017.597412109375,524.390625,57216.0,13472.0,4.247030878859857,1073952.0,8138.167343139648,434.69921875,44480.0,5088.0,8.742138364779874,890264.0,7594.419216156006,442.708984375,53568.0,63872.0,0.8386773547094188,906668.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
0.0,64.0,127.0,127.0,3.0,19306.70322585106,433.66943359375,33920.0,19424.0,1.7462932454695221,3552620.0,27644.88628768921,445.451171875,7712.0,37664.0,0.20475785896346643,912284.0,12920.412826538086,435.03515625,29632.0,31904.0,0.9287863590772317,890952.0,13744.260799407959,407.673828125,32224.0,49440.0,0.6517799352750809,834916.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
128.0,64.0,255.0,127.0,3.0,2720.659644842148,523.03857421875,33120.0,51808.0,0.6392835083384806,4284732.0,1181.6241416931152,526.029296875,56800.0,8896.0,6.384892086330935,1077308.0,5344.609359741211,519.99609375,60064.0,40768.0,1.4733124018838304,1064952.0,1200.156005859375,514.015625,56416.0,56576.0,0.9971719457013575,1052704.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
256.0,64.0,383.0,127.0,3.0,13747.052520513535,448.78076171875,9120.0,61344.0,0.1486697965571205,3676412.0,10554.21633529663,464.478515625,53632.0,41792.0,1.2833078101071975,951252.0,14317.952083587646,460.294921875,48064.0,62176.0,0.773031394750386,942684.0,14247.929916381836,419.84765625,52576.0,49536.0,1.0613695090439277,859848.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
0.0,128.0,127.0,191.0,3.0,12259.386420249939,381.7919921875,53344.0,5152.0,10.354037267080745,3127640.0,11825.6256980896,413.056640625,27232.0,63232.0,0.430668016194332,845940.0,12790.969081878662,363.224609375,5184.0,42592.0,0.1217129977460556,743884.0,8352.357540130615,354.220703125,10976.0,51104.0,0.2147777082028804,725444.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
128.0,128.0,255.0,191.0,3.0,2203.772607564926,481.97119140625,40832.0,5280.0,7.733333333333333,3948308.0,1383.9135704040527,515.873046875,56992.0,2304.0,24.73611111111111,1056508.0,1540.3710327148438,446.7421875,60800.0,57632.0,1.0549694614103275,914928.0,284.2091941833496,452.181640625,62016.0,864.0,71.77777777777777,926068.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
256.0,128.0,383.0,191.0,3.0,12434.482840538025,416.0966796875,44192.0,62560.0,0.7063938618925831,3408664.0,16028.655746459961,415.56640625,62304.0,8704.0,7.158088235294118,851080.0,11903.567653656006,415.291015625,62944.0,47168.0,1.3344640434192674,850516.0,3695.6927452087402,438.408203125,63744.0,29632.0,2.1511879049676024,897860.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
0.0,0.0,63.0,127.0,0.0,13472.310614585876,478.2294921875,44192.0,54048.0,0.8176435760805211,3917656.0,906.4413452148438,559.7578125,9088.0,28576.0,0.3180291153415454,1146384.0,16615.876205444336,421.72265625,30688.0,61888.0,0.49586349534643226,863688.0,10058.478420257568,398.490234375,62752.0,44160.0,1.4210144927536232,816108.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,128
64.0,0.0,127.0,127.0,0.0,26256.937902212143,452.50927734375,18944.0,57184.0,0.33128147733631785,3706956.0,8718.807968139648,544.69921875,60864.0,63328.0,0.9610914603335018,1115544.0,29384.729919433594,445.2265625,22208.0,61472.0,0.3612701717855284,911824.0,14168.672451019287,415.462890625,65024.0,53248.0,1.2211538461538463,850868.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,128
128.0,0.0,191.0,127.0,0.0,1211.5401666164398,546.10302734375,26688.0,39456.0,0.6763990267639902,4473676.0,1595.8361473083496,550.318359375,58880.0,57088.0,1.031390134529148,1127052.0,1030.016414642334,547.736328125,57728.0,3360.0,17.18095238095238,1121764.0,1132.295883178711,538.12890625,54496.0,42848.0,1.2718446601941749,1102088.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,128
192.0,0.0,255.0,127.0,0.0,3382.7558431625366,500.7275390625,3168.0,10720.0,0.2955223880597015,4101960.0,3692.3880882263184,513.865234375,61888.0,22848.0,2.708683473389356,1052396.0,1831.7043724060059,507.708984375,64000.0,64192.0,0.9970089730807578,1039788.0,5032.583980560303,495.498046875,11680.0,896.0,13.035714285714286,1014780.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,128
256.0,0.0,319.0,127.0,0.0,18995.603273153305,460.66162109375,56960.0,59104.0,0.9637249593936112,3773740.0,8004.208923339844,513.6328125,62336.0,50144.0,1.2431397574984047,1051920.0,23469.83611679077,460.892578125,2080.0,12096.0,0.17195767195767195,943908.0,26875.624111175537,422.662109375,56704.0,34784.0,1.6301747930082797,865612.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,128
320.0,0.0,383.0,127.0,0.0,6243.602385520935,453.5458984375,31584.0,14912.0,2.1180257510729614,3715448.0,16703.85876083374,476.091796875,51424.0,12800.0,4.0175,975036.0,2313.5347747802734,453.51953125,40160.0,896.0,44.82142857142857,928808.0,2200.325927734375,453.953125,39968.0,224.0,178.42857142857142,929696.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,128
0.0,0.0,63.0,127.0,1.0,14370.683965444565,474.35302734375,9984.0,51008.0,0.19573400250941028,3885900.0,907.2566184997559,559.583984375,9376.0,28512.0,0.3288439955106622,1146028.0,18502.079891204834,410.513671875,928.0,61600.0,0.015064935064935066,840732.0,9996.282649993896,395.919921875,62048.0,45792.0,1.354996505939902,810844.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,128
64.0,0.0,127.0,127.0,1.0,25834.8146276474,459.4716796875,30016.0,61760.0,0.48601036269430054,3763992.0,9098.259628295898,543.73828125,60736.0,63072.0,0.9629629629629629,1113576.0,27850.062252044678,462.935546875,30400.0,62176.0,0.4889346371590324,948092.0,14598.690292358398,424.11328125,64704.0,43616.0,1.483492296404989,868584.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,128
128.0,0.0,191.0,127.0,1.0,1216.2837159633636,546.09619140625,26496.0,39584.0,0.6693613581244947,4473620.0,1595.2165794372559,550.333984375,58592.0,57280.0,1.0229050279329608,1127084.0,1038.6361694335938,547.7734375,58080.0,3456.0,16.805555555555557,1121840.0,1131.334213256836,538.09765625,54240.0,43136.0,1.2574183976261128,1102024.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,128
192.0,0.0,255.0,127.0,1.0,3353.5010747909546,500.6923828125,3104.0,10944.0,0.28362573099415206,4101672.0,3677.6171264648438,513.4921875,61568.0,22976.0,2.67966573816156,1051632.0,2025.0390014648438,508.5078125,65312.0,1216.0,53.71052631578947,1041424.0,4721.633728027344,495.1953125,10752.0,256.0,42.0,1014160.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,128
256.0,0.0,319.0,127.0,1.0,19027.72433066368,460.89501953125,56544.0,58688.0,0.9634678298800436,3775652.0,8000.440170288086,513.53515625,62240.0,49920.0,1.2467948717948718,1051720.0,23661.67039489746,460.30859375,1984.0,8704.0,0.22794117647058823,942712.0,26974.83550643921,423.548828125,56256.0,36064.0,1.5598935226264419,867428.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,128
320.0,0.0,383.0,127.0,1.0,6238.533891439438,453.55224609375,31968.0,15136.0,2.112050739957717,3715500.0,16686.962646484375,476.078125,51040.0,13248.0,3.8526570048309177,975008.0,2318.357234954834,453.513671875,40224.0,1088.0,36.970588235294116,928796.0,2190.426784515381,454.103515625,40480.0,256.0,158.125,930004.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,128
0.0,0.0,63.0,127.0,2.0,14833.685178518295,472.12646484375,30752.0,46368.0,0.663216011042098,3867660.0,906.6219749450684,559.759765625,8992.0,28768.0,0.3125695216907675,1146388.0,19523.03172302246,403.44140625,23680.0,64288.0,0.36834245893479345,826248.0,9690.595485687256,395.333984375,63136.0,41216.0,1.531832298136646,809644.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,128
64.0,0.0,127.0,127.0,2.0,25403.479671239853,467.17626953125,5216.0,4864.0,1.0723684210526316,3827108.0,9604.340328216553,542.876953125,61056.0,60992.0,1.0010493179433368,1111812.0,26245.820907592773,479.39453125,3200.0,62912.0,0.0508646998982706,981800.0,15021.386703491211,435.49609375,63936.0,38816.0,1.6471558120362737,891896.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,128
128.0,0.0,191.0,127.0,2.0,1216.1781919002533,546.53173828125,26752.0,39328.0,0.6802278275020341,4477188.0,1596.950038909912,550.849609375,58912.0,57088.0,1.03195067264574,1128140.0,1036.7952842712402,548.158203125,57984.0,3456.0,16.77777777777778,1122628.0,1137.0567474365234,538.45703125,54336.0,42976.0,1.2643335815338794,1102760.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,128
192.0,0.0,255.0,127.0,2.0,3373.1992330551147,501.2119140625,3776.0,11040.0,0.34202898550724636,4105928.0,3708.1038665771484,513.92578125,61920.0,22880.0,2.7062937062937062,1052520.0,2250.5770874023438,509.8203125,1664.0,5664.0,0.2937853107344633,1044112.0,4519.603633880615,495.220703125,8992.0,65440.0,0.1374083129584352,1014212.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,128
256.0,0.0,319.0,127.0,2.0,18836.392869710922,461.77099609375,58336.0,58784.0,0.9923788786064235,3782828.0,7995.953109741211,514.00390625,62208.0,49920.0,1.2461538461538462,1052680.0,23188.949031829834,461.013671875,1184.0,6656.0,0.1778846153846154,944156.0,26838.550930023193,424.802734375,58880.0,38240.0,1.5397489539748954,869996.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,128
320.0,0.0,383.0,127.0,2.0,6246.028265953064,454.0830078125,31264.0,15072.0,2.0743099787685777,3719848.0,16711.551696777344,476.5546875,51136.0,13056.0,3.9166666666666665,975984.0,2322.529052734375,454.046875,40032.0,1248.0,32.07692307692308,929888.0,2197.3910522460938,454.5859375,40128.0,32.0,1254.0,930992.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,128
0.0,0.0,63.0,127.0,3.0,15042.529967308044,470.1572265625,44672.0,49088.0,0.910039113428944,3851528.0,910.4796409606934,559.552734375,8608.0,28704.0,0.29988851727982163,1145964.0,19598.92858505249,399.966796875,40288.0,608.0,66.26315789473684,819132.0,9623.162094116211,393.25390625,63648.0,42976.0,1.481012658227848,805384.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,128
64.0,0.0,127.0,127.0,3.0,25409.978629112244,474.3154296875,576.0,10560.0,0.05454545454545454,3885592.0,10170.938137054443,541.427734375,60960.0,57120.0,1.0672268907563025,1108844.0,25747.023433685303,492.001953125,61472.0,96.0,640.3333333333334,1007620.0,15836.546810150146,449.455078125,63200.0,37536.0,1.6837169650468884,920484.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,128
128.0,0.0,191.0,127.0,3.0,1218.8719091415405,546.4873046875,26848.0,39712.0,0.6760676873489122,4476824.0,1599.8583030700684,550.740234375,58752.0,57280.0,1.0256983240223463,1127916.0,1042.290771484375,548.078125,57920.0,3488.0,16.605504587155963,1122464.0,1138.2257347106934,538.552734375,54656.0,43264.0,1.2633136094674555,1102956.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,128
192.0,0.0,255.0,127.0,3.0,3411.526114463806,501.1220703125,4864.0,10560.0,0.46060606060606063,4105192.0,3714.8240814208984,513.51171875,61824.0,22208.0,2.7838616714697406,1051672.0,2409.6052207946777,510.064453125,4000.0,11904.0,0.33602150537634407,1044612.0,4495.886989593506,495.458984375,7904.0,60800.0,0.13,1014700.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,128
256.0,0.0,319.0,127.0,3.0,18718.61277770996,462.06640625,59360.0,60352.0,0.9835630965005302,3785248.0,8017.740661621094,513.5390625,62272.0,50176.0,1.2410714285714286,1051728.0,22959.497310638428,461.689453125,65248.0,7520.0,8.676595744680851,945540.0,26805.73427963257,425.990234375,61248.0,42720.0,1.4337078651685393,872428.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,128
320.0,0.0,383.0,127.0,3.0,6228.17334151268,453.41162109375,31616.0,15008.0,2.106609808102345,3714348.0,16679.32653427124,475.841796875,51200.0,12800.0,4.0,974524.0,2306.153591156006,453.291015625,40288.0,1056.0,38.15151515151515,928340.0,2181.586166381836,454.15234375,40128.0,32.0,1254.0,930104.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,64,128
